,Unnamed: 0,SIC_early_happen
3655,11099,0
3656,844,0
3657,1512,1
3658,383,0
3659,9351,1
3660,9195,0
3661,8711,1
3662,5770,0
3663,10323,1
3664,4368,0
3665,1137,1
3666,9198,1
3667,1991,1
3668,3485,0
3669,8171,0
3670,2962,0
3671,379,0
3672,874,1
3673,1815,0
3674,8138,1
3675,2592,1
3676,822,0
3677,1132,1
3678,3150,0
3679,3649,0
3680,2122,0
3681,7074,0
3682,5455,0
3683,4537,0
3684,3673,1
3685,10377,1
3686,574,0
3687,5406,0
3688,2515,0
3689,6541,1
3690,3018,1
3691,4744,0
3692,5121,1
3693,7633,1
3694,8330,1
3695,2099,0
3696,8678,1
3697,10754,0
3698,4150,1
3699,1105,1
3700,5851,0
3701,2334,1
3702,8368,0
3703,9943,0
3704,1745,0
3705,10516,1
3706,1746,1
3707,7562,0
3708,4376,0
3709,4846,1
3710,10782,1
3711,5021,0
3712,5104,1
3713,9508,0
3714,5209,0
3715,676,1
3716,10943,1
3717,4162,1
3718,9682,0
3719,9593,0
3720,4825,1
3721,8666,1
3722,1234,0
3723,6267,1
3724,6272,1
3725,943,0
3726,7918,1
3727,6127,0
3728,8664,0
3729,1174,0
3730,990,1
3731,7404,0
3732,3270,0
3733,10529,1
3734,10531,1
3735,10932,0
3736,484,1
3737,4199,1
3738,3415,1
3739,4363,1
3740,1692,1
3741,2438,1
3742,206,0
3743,5554,0
3744,760,0
3745,2585,0
3746,3349,1
3747,4394,1
3748,8656,0
3749,3205,0
3750,9454,1
3751,3317,1
3752,298,0
3753,6559,0
3754,10107,0
3755,6619,1
3756,10258,1
3757,997,0
3758,7173,1
3759,6440,1
3760,3459,1
3761,10992,0
3762,111,0
3763,9176,1
3764,7766,1
3765,3127,0
3766,9066,0
3767,10990,1
3768,7013,1
3769,1997,0
3770,7205,1
3771,6032,0
3772,2864,1
3773,10205,0
3774,8487,0
3775,5929,1
3776,9077,0
3777,2455,0
3778,4959,1
3779,6330,1
3780,11149,0
3781,2231,1
3782,10440,1
3783,6622,1
3784,7359,1
3785,4864,1
3786,6487,0
3787,2990,0
3788,2872,1
3789,10944,0
3790,10679,0
3791,4402,0
3792,6817,0
3793,10283,1
3794,5158,1
3795,2944,1
3796,7092,0
3797,5296,0
3798,4525,1
3799,4261,1
3800,4697,0
3801,11404,1
3802,10469,1
3803,1274,0
3804,3831,0
3805,8354,1
3806,4313,1
3807,3425,0
3808,5853,0
3809,5161,0
3810,9183,0
3811,4510,0
3812,7426,0
3813,4642,1
3814,545,1
3815,5418,1
3816,3014,0
3817,3152,1
3818,10495,0
3819,1779,0
3820,5790,1
3821,6642,1
3822,9439,1
3823,9032,1
3824,6085,1
3825,3351,1
3826,4901,0
3827,5062,1
3828,8073,0
3829,5989,0
3830,5773,0
3831,9248,0
3832,127,1
3833,10396,0
3834,3925,0
3835,4441,1
3836,4176,0
3837,7356,0
3838,7378,0
3839,5248,0
3840,4680,0
3841,5210,1
3842,8186,0
3843,6768,1
3844,1671,0
3845,1688,0
3846,10056,0
3847,7043,1
3848,6145,1
3849,3066,0
3850,3225,1
3851,3047,0
3852,6257,1
3853,2726,1
3854,841,1
3855,1733,0
3856,1018,1
3857,2371,0
3858,466,1
3859,11372,0
3860,1781,1
3861,6415,0
3862,231,0
3863,364,1
3864,2523,1
3865,5231,1
3866,5968,0
3867,9716,0
3868,1704,1
3869,629,1
3870,7630,0
3871,4611,1
3872,3904,1
3873,3153,1
3874,3662,0
3875,9421,0
3876,9532,0
3877,7353,0
3878,7182,1
3879,11136,1
3880,3088,0
3881,5967,0
3882,10762,1
3883,10545,0
3884,11010,0
3885,8988,0
3886,11439,0
3887,7117,1
3888,9116,1
3889,5639,1
3890,8203,0
3891,1951,0
3892,9667,0
3893,9341,1
3894,11146,0
3895,8430,0
3896,8223,1
3897,8645,1
3898,10493,1
3899,8865,0
3900,3865,1
3901,9432,0
3902,2923,0
3903,5080,1
3904,11490,0
3905,6938,1
3906,6038,1
3907,3472,0
3908,8031,1
3909,4878,1
3910,7277,1
3911,7380,1
3912,4751,0
3913,562,0
3914,6826,0
3915,3019,0
3916,8313,1
3917,4250,0
3918,8776,0
3919,6317,0
3920,3748,0
3921,4598,1
3922,542,0
3923,7379,0
3924,3405,1
3925,3045,0
3926,9613,0
3927,2981,0
3928,11335,0
3929,7244,1
3930,1252,0
3931,4530,0
3932,849,1
3933,9976,1
3934,7990,1
3935,7601,1
3936,2381,1
3937,5693,0
3938,5529,1
3939,9628,1
3940,1990,1
3941,8015,0
3942,9274,0
3943,1673,1
3944,11075,0
3945,5866,1
3946,5723,1
3947,8300,0
3948,9895,1
3949,2437,0
3950,5025,1
3951,3076,0
3952,2555,1
3953,7037,1
3954,2739,1
3955,5480,1
3956,8291,1
3957,10585,1
3958,494,0
3959,5988,0
3960,10301,1
3961,4953,1
3962,3607,1
3963,9815,0
3964,2442,1
3965,7851,1
3966,264,0
3967,7986,1
3968,4719,0
3969,10722,0
3970,6163,1
3971,2843,1
3972,1433,1
3973,2520,0
3974,6453,1
3975,1283,0
3976,2675,1
3977,6235,0
3978,2622,0
3979,11234,1
3980,2130,1
3981,10685,1
3982,7961,0
3983,9769,0
3984,4788,0
3985,803,0
3986,6147,0
3987,504,1
3988,10781,0
3989,11351,0
3990,6720,1
3991,7233,0
3992,9561,1
3993,11163,0
3994,2338,0
3995,7340,0
3996,2280,0
3997,8333,0
3998,482,1
3999,7048,1
4000,5982,0
4001,11477,1
4002,2384,0
4003,8504,0
4004,11005,0
4005,5586,0
4006,10330,0
4007,10108,1
4008,1524,0
4009,3886,0
4010,4826,0
4011,3497,1
4012,6555,1
4013,8755,0
4014,11474,1
4015,3227,1
4016,7126,0
4017,2698,0
4018,9058,0
4019,4909,0
4020,7215,1
4021,328,1
4022,7622,1
4023,10338,1
4024,8577,1
4025,10408,1
4026,10886,0
4027,10490,1
4028,2031,0
4029,8264,1
4030,9722,1
4031,10235,0
4032,10159,0
4033,3728,1
4034,2820,1
4035,375,1
4036,9882,1
4037,8838,0
4038,3358,0
4039,7147,0
4040,6096,0
4041,4336,1
4042,9019,1
4043,4379,1
4044,1041,1
4045,2267,0
4046,2521,1
4047,5192,0
4048,703,0
4049,10132,0
4050,10741,0
4051,697,0
4052,7597,1
4053,857,0
4054,11492,1
4055,10465,0
4056,10370,1
4057,8488,1
4058,5634,1
4059,11416,1
4060,6102,1
4061,6645,0
4062,10580,1
4063,6124,0
4064,2071,1
4065,10966,1
4066,5971,0
4067,10522,0
4068,11397,1
4069,2947,0
4070,9665,0
4071,1064,1
4072,7914,0
4073,7830,1
4074,8097,0
4075,839,1
4076,7064,1
4077,11511,1
4078,7686,0
4079,11424,1
4080,9844,1
4081,4529,0
4082,3693,1
4083,2249,0
4084,4096,0
4085,5145,0
4086,10597,0
4087,887,0
4088,7429,0
4089,4110,0
4090,7549,1
4091,2212,0
4092,7881,1
4093,6469,0
4094,9260,1
4095,8462,0
4096,2218,0
4097,4475,0
4098,8869,0
4099,3246,0
4100,6897,0
4101,11349,0
4102,403,1
4103,1516,1
4104,7253,0
4105,8457,0
4106,7813,1
4107,4382,1
4108,7801,0
4109,10868,1
4110,3208,1
4111,8580,0
4112,5315,0
4113,9456,1
4114,2162,1
4115,4923,1
4116,9940,1
4117,4737,1
4118,2358,0
4119,2096,0
4120,4828,1
4121,1993,1
4122,1457,1
4123,5232,1
4124,11382,0
4125,11429,1
4126,9438,1
4127,7701,0
4128,6680,0
4129,5018,1
4130,771,0
4131,3373,1
4132,2651,0
4133,9294,1
4134,1763,1
4135,1854,0
4136,5348,1
4137,7310,0
4138,7158,1
4139,10143,0
4140,10239,1
4141,766,1
4142,7803,1
4143,11217,0
4144,5411,0
4145,812,0
4146,2712,0
4147,2331,0
4148,7020,1
4149,2530,0
4150,7793,1
4151,11478,0
4152,4627,1
4153,9541,0
4154,11036,0
4155,9511,1
4156,7987,0
4157,10423,0
4158,2319,0
4159,7270,1
4160,2524,1
4161,711,1
4162,861,1
4163,2257,1
4164,7975,0
4165,8320,1
4166,5747,0
4167,3691,1
4168,5714,1
4169,6575,1
4170,3593,0
4171,709,1
4172,3184,1
4173,6255,1
4174,2179,0
4175,5400,0
4176,9933,1
4177,8242,0
4178,806,1
4179,11271,1
4180,6556,0
4181,9364,1
4182,1578,1
4183,4410,0
4184,8294,0
4185,2543,0
4186,6348,0
4187,3612,1
4188,8680,0
4189,7459,1
4190,4324,0
4191,6719,0
4192,6467,0
4193,3085,1
4194,1385,0
4195,10407,1
4196,3454,1
4197,7658,0
4198,6709,0
4199,490,0
4200,738,0
4201,2905,0
4202,10600,0
4203,3374,1
4204,11482,0
4205,3671,1
4206,6922,0
4207,10768,0
4208,6234,1
4209,5491,0
4210,4738,0
4211,10970,1
4212,1944,1
4213,4048,0
4214,6858,0
4215,6674,1
4216,7093,1
4217,6360,0
4218,2475,1
4219,5644,0
4220,10249,0
4221,6978,0
4222,9042,1
4223,1816,1
4224,4651,0
4225,4060,1
4226,7786,1
4227,5188,0
4228,5981,0
4229,10907,0
4230,1118,1
4231,5834,0
4232,2409,1
4233,10572,0
4234,7392,0
4235,3473,0
4236,2513,1
4237,3450,0
4238,6934,1
4239,11509,0
4240,9997,0
4241,435,1
4242,372,1
4243,5020,0
4244,11301,0
4245,11395,0
4246,624,1
4247,7747,0
4248,3939,0
4249,9621,0
4250,399,1
4251,2708,0
4252,7346,1
4253,6297,1
4254,7446,0
4255,5808,1
4256,5772,0
4257,9033,1
4258,5647,0
4259,6788,1
4260,2123,0
4261,354,0
4262,3692,0
4263,5310,0
4264,10852,0
4265,2134,0
4266,8188,0
4267,5466,1
4268,6543,0
4269,6280,0
4270,337,1
4271,10123,0
4272,5584,0
4273,3278,0
4274,11553,1
4275,4789,0
4276,7748,0
4277,8112,0
4278,1260,0
4279,2815,1
4280,3995,0
4281,11407,1
4282,4800,1
4283,7712,0
4284,7861,0
4285,1558,1
4286,3704,1
4287,877,1
4288,6614,1
4289,1878,1
4290,3218,0
4291,7185,1
4292,4560,0
4293,6608,1
4294,3515,1
4295,4661,0
4296,5955,0
4297,4798,1
4298,4970,0
4299,5917,1
4300,3448,0
4301,5935,1
4302,10736,1
4303,8416,1
4304,1883,0
4305,10071,0
4306,3802,0
4307,8513,1
4308,4002,0
4309,7713,1
4310,7362,1
4311,3366,0
4312,5728,0
4313,8545,1
4314,2629,0
4315,9692,1
4316,5596,1
4317,6957,0
4318,9807,0
4319,1244,0
4320,4012,0
4321,3876,1
4322,4886,0
4323,11265,0
4324,7107,0
4325,5459,0
4326,4695,0
4327,9148,1
4328,2614,1
4329,4794,1
4330,10400,1
4331,7483,1
4332,471,1
4333,3214,1
4334,8233,0
4335,10413,0
4336,3992,0
4337,8558,0
4338,820,1
4339,10325,0
4340,11296,1
4341,5515,1
4342,3444,1
4343,1820,1
4344,521,0
4345,8338,1
4346,5312,1
4347,9787,1
4348,6980,0
4349,3206,1
4350,1210,0
4351,4054,1
4352,1533,0
4353,3699,0
4354,1541,0
4355,2620,1
4356,8099,0
4357,4681,0
4358,10709,1
4359,3348,0
4360,9375,1
4361,6250,1
4362,7138,1
4363,1359,0
4364,7691,1
4365,9125,0
4366,4820,0
4367,11060,1
4368,6501,1
4369,4836,1
4370,1470,1
4371,3757,1
4372,8034,0
4373,11226,0
4374,10832,0
4375,5690,1
4376,3327,0
4377,7976,1
4378,4318,0
4379,9384,0
4380,10035,1
4381,6246,0
4382,7076,0
4383,10491,1
4384,2347,0
4385,294,1
4386,8708,1
4387,5735,1
4388,2856,1
4389,1657,0
4390,618,1
4391,7137,1
4392,4830,1
4393,4972,0
4394,10896,1
4395,3619,0
4396,2720,0
4397,5963,0
4398,2793,0
4399,7505,1
4400,7444,0
4401,2957,0
4402,1341,1
4403,4401,1
4404,3716,0
4405,9212,0
4406,8304,1
4407,552,1
4408,6933,0
4409,8508,1
4410,5199,0
4411,4607,0
4412,5483,0
4413,6846,0
4414,10449,1
4415,425,1
4416,5236,1
4417,2478,1
4418,10177,0
4419,5646,1
4420,5366,1
4421,8873,1
4422,1735,0
4423,8030,1
4424,6009,1
4425,8625,1
4426,8757,0
4427,3079,1
4428,3188,1
4429,2372,0
4430,8252,0
4431,8940,1
4432,7648,1
4433,2445,1
4434,3197,1
4435,725,1
4436,5324,0
4437,9919,1
4438,8032,1
4439,10209,1
4440,947,0
4441,7405,0
4442,9901,1
4443,5355,0
4444,7499,1
4445,10424,1
4446,4840,1
4447,10809,0
4448,9015,1
4449,10487,1
4450,4971,1
4451,5888,0
4452,9431,0
4453,4004,0
4454,1032,1
4455,9247,0
4456,2858,1
4457,3788,1
4458,6254,0
4459,10974,1
4460,7969,1
4461,2207,1
4462,2151,0
4463,2314,0
4464,9828,1
4465,9415,1
4466,2236,1
4467,4600,0
4468,4271,0
4469,5028,1
4470,876,0
4471,7472,0
4472,2610,0
4473,6664,0
4474,6253,0
4475,6966,0
4476,2532,0
4477,710,1
4478,9860,1
4479,2159,0
4480,10432,0
4481,4408,1
4482,9182,1
4483,7825,0
4484,2065,1
4485,7112,0
4486,11244,0
4487,3052,1
4488,6525,0
4489,4861,0
4490,5737,0
4491,10786,0
4492,11029,1
4493,1489,1
4494,4608,0
4495,657,1
4496,824,1
4497,6590,1
4498,706,0
4499,5484,0
4500,3,1
4501,1698,1
4502,2076,0
4503,9503,1
4504,3990,0
4505,3941,0
4506,7441,1
4507,4298,1
4508,1171,1
4509,9435,0
4510,4504,1
4511,10553,0
4512,6291,0
4513,4097,0
4514,11168,1
4515,3717,1
4516,4711,1
4517,8778,1
4518,2602,0
4519,5946,1
4520,9245,1
4521,1554,1
4522,5505,1
4523,10190,0
4524,10196,1
4525,5616,1
4526,9656,1
4527,4777,1
4528,247,1
4529,2205,1
4530,11267,1
4531,4492,0
4532,3527,1
4533,1518,1
4534,8397,0
4535,3342,1
4536,315,1
4537,10284,1
4538,9340,0
4539,10478,0
4540,432,1
4541,2051,1
4542,10421,1
4543,237,0
4544,3968,0
4545,3791,0
4546,5692,1
4547,1895,0
4548,1799,1
4549,5694,1
4550,3642,1
4551,5191,0
4552,4058,0
4553,4069,1
4554,2017,1
4555,7051,1
4556,7058,0
4557,6244,1
4558,2952,1
4559,1947,0
4560,2,0
4561,8431,0
4562,10357,0
4563,4902,0
4564,11319,1
4565,10186,1
4566,3129,0
4567,318,1
4568,2396,1
4569,1769,1
4570,5388,1
4571,4877,0
4572,8662,1
4573,784,0
4574,1122,1
4575,6026,1
4576,3858,1
4577,5724,1
4578,7495,1
4579,9973,1
4580,10274,1
4581,9356,0
4582,11562,1
4583,8408,1
4584,1331,1
4585,8608,0
4586,11556,1
4587,9424,1
4588,7901,1
4589,9265,1
4590,3107,0
4591,1299,1
4592,7787,1
4593,11420,1
4594,5858,1
4595,2261,0
4596,10286,0
4597,4361,1
4598,293,1
4599,8611,0
4600,211,0
4601,6378,0
4602,5394,0
4603,9307,1
4604,2597,0
4605,550,0
4606,2220,1
4607,5009,1
4608,8442,0
4609,2109,0
4610,278,0
4611,10295,1
4612,4804,1
4613,7878,1
4614,3832,1
4615,8833,1
4616,4799,1
4617,4664,0
4618,11260,1
4619,4917,1
4620,10691,1
4621,6695,1
4622,8745,1
4623,8954,1
4624,5432,0
4625,4443,1
4626,7897,1
4627,4766,1
4628,3350,0
4629,6802,1
4630,2539,0
4631,855,0
4632,1876,0
4633,1864,0
4634,4810,1
4635,6577,1
4636,14,0
4637,1574,1
4638,4717,1
4639,1960,1
4640,622,0
4641,4892,1
4642,5793,0
4643,4517,0
4644,5717,0
4645,2466,0
4646,9660,0
4647,11179,0
4648,11031,1
4649,6814,0
4650,7855,1
4651,8802,0
4652,168,1
4653,2084,1
4654,5530,0
4655,5630,0
4656,8630,1
4657,1049,1
4658,10127,0
4659,5587,1
4660,6314,0
4661,4996,1
4662,7985,1
4663,2417,0
4664,7443,1
4665,8459,1
4666,3840,1
4667,4707,1
4668,7911,0
4669,11549,0
4670,4353,0
4671,8979,0
4672,4843,1
4673,5235,1
4674,3638,0
4675,8888,0
4676,8570,1
4677,10871,1
4678,6455,1
4679,6057,0
4680,3267,0
4681,5317,0
4682,6809,1
4683,169,1
4684,9219,1
4685,8847,0
4686,6969,1
4687,3836,0
4688,10383,1
4689,3364,0
4690,349,0
4691,2638,0
4692,8909,1
4693,11532,1
4694,11215,0
4695,5936,1
4696,1412,0
4697,10046,1
4698,6522,0
4699,5767,1
4700,5786,1
4701,5123,1
4702,11263,1
4703,3216,1
4704,502,0
4705,4934,0
4706,10796,1
4707,8454,0
4708,10428,1
4709,933,0
4710,2781,0
4711,9060,1
4712,3261,0
4713,9319,1
4714,4745,0
4715,11287,0
4716,3319,0
4717,6707,1
4718,9836,0
4719,8921,0
4720,4553,1
4721,4479,1
4722,10353,1
4723,8845,1
4724,7202,1
4725,11225,1
4726,3582,1
4727,10511,1
4728,7941,1
4729,3078,0
4730,10086,0
4731,9994,1
4732,7109,1
4733,7856,0
4734,5445,0
4735,2443,1
4736,4348,0
4737,3036,0
4738,7708,1
4739,6039,1
4740,333,1
4741,2072,1
4742,9827,1
4743,10308,0
4744,5565,0
4745,7292,0
4746,11561,0
4747,1129,1
4748,443,1
4749,1586,1
4750,2548,1
4751,6923,1
4752,4750,0
4753,11479,1
4754,4289,1
4755,11098,1
4756,9527,0
4757,3521,0
4758,11402,0
4759,6915,1
4760,6248,0
4761,8555,1
4762,6506,1
4763,3591,1
4764,4866,1
4765,4669,0
4766,3272,0
4767,8118,1
4768,5915,1
4769,9466,0
4770,11381,1
4771,8363,1
4772,7917,0
4773,3533,1
4774,7860,0
4775,4781,0
4776,7922,0
4777,11388,1
4778,5707,0
4779,3386,1
4780,8978,1
4781,5775,0
4782,10444,1
4783,8361,1
4784,579,1
4785,7555,0
4786,4822,0
4787,6561,0
4788,3812,0
4789,8669,1
4790,4187,1
4791,85,1
4792,7007,0
4793,9457,1
4794,10952,0
4795,7000,1
4796,1570,1
4797,5363,0
4798,470,1
4799,6568,1
4800,2191,1
4801,2769,0
4802,2259,0
4803,9699,0
4804,1140,0
4805,1919,1
4806,7517,0
4807,10644,0
4808,7318,0
4809,9912,0
4810,1293,1
4811,11472,1
4812,5776,0
4813,1483,1
4814,7789,0
4815,8474,0
4816,8324,0
4817,10676,0
4818,8801,0
4819,3378,1
4820,1159,1
4821,7681,1
4822,7054,0
4823,4467,1
4824,6673,1
4825,5652,0
4826,11435,1
4827,10568,1
4828,9788,1
4829,5479,1
4830,11365,1
4831,1216,1
4832,6205,1
4833,2137,0
4834,2594,0
4835,4749,0
4836,1681,0
4837,6014,0
4838,1030,0
4839,6835,0
4840,6000,0
4841,1130,0
4842,4104,1
4843,10494,0
4844,4943,0
4845,2666,1
4846,4879,1
4847,9343,0
4848,4482,0
4849,4763,0
4850,6629,1
4851,5168,0
4852,11145,0
4853,8116,1
4854,5922,1
4855,10750,0
4856,1471,0
4857,1898,0
4858,1078,1
4859,6825,1
4860,7421,1
4861,2994,1
4862,2467,1
4863,2113,0
4864,11077,0
4865,4637,0
4866,10207,1
4867,5447,1
4868,7653,1
4869,6540,0
4870,10475,1
4871,9313,0
4872,1543,0
4873,2510,0
4874,10285,1
4875,1622,1
4876,5814,1
4877,4331,1
4878,3404,1
4879,8945,0
4880,979,0
4881,3200,1
4882,7788,1
4883,4134,1
4884,11311,1
4885,5180,0
4886,8525,1
4887,9310,1
4888,1994,1
4889,5064,1
4890,8336,0
4891,3731,1
4892,2153,0
4893,3395,1
4894,5870,1
4895,4966,1
4896,4234,1
4897,8293,1
4898,526,1
4899,4117,1
4900,11373,0
4901,6778,1
4902,11153,1
4903,2558,1
4904,1328,1
4905,4018,1
4906,5005,0
4907,11256,1
4908,5038,1
4909,5212,1
4910,5794,1
4911,467,0
4912,8378,1
4913,700,1
4914,7831,0
4915,9305,0
4916,634,1
4917,2538,1
4918,1111,0
4919,9831,0
4920,5201,0
4921,4197,0
4922,3759,1
4923,2565,1
4924,9546,0
4925,3281,0
4926,1840,0
4927,6949,1
4928,7848,1
4929,10738,0
4930,4013,1
4931,5976,1
4932,2837,0
4933,10296,1
4934,10225,0
4935,523,1
4936,9691,0
4937,6065,1
4938,955,1
4939,6917,0
4940,8674,1
4941,1479,1
4942,7863,1
4943,3164,0
4944,9553,0
4945,9496,0
4946,4597,1
4947,1212,0
4948,9902,1
4949,5226,1
4950,4636,1
4951,3933,0
4952,3850,0
4953,8641,0
4954,11027,1
4955,3034,1
4956,9855,0
4957,7358,0
4958,9946,1
4959,11159,0
4960,10791,0
4961,6965,1
4962,8245,1
4963,11169,1
4964,10062,1
4965,7004,0
4966,9949,0
4967,6984,1
4968,11334,1
4969,2785,0
4970,6584,0
4971,11180,1
4972,4746,1
4973,8876,0
4974,1572,1
4975,2143,1
4976,10593,0
4977,5608,0
4978,6853,0
4979,4698,1
4980,2449,0
4981,1618,0
4982,9472,0
4983,3975,1
4984,1797,0
4985,3477,0
4986,5255,1
4987,10447,1
4988,9619,0
4989,469,0
4990,7935,1
4991,8094,0
4992,1723,0
4993,4301,0
4994,9488,0
4995,183,1
4996,1222,0
4997,10682,0
4998,10673,0
4999,151,1
5000,6394,1
5001,7247,1
5002,5762,1
5003,3512,1
5004,9742,0
5005,3503,1
5006,4782,0
5007,2375,0
5008,88,0
5009,2328,1
5010,11164,0
5011,10369,0
5012,6053,0
5013,5945,1
5014,9968,1
5015,11536,0
5016,4346,0
5017,9003,1
5018,4070,1
5019,631,0
5020,9329,1
5021,8201,0
5022,5874,0
5023,10437,1
5024,5116,1
5025,3713,1
5026,10678,0
5027,10793,0
5028,1860,0
5029,10863,1
5030,7862,1
5031,2394,0
5032,10823,1
5033,4899,0
5034,4309,1
5035,15,0
5036,6883,1
5037,2772,1
5038,7128,1
5039,6349,1
5040,2577,0
5041,9938,0
5042,10640,1
5043,3610,0
5044,4556,1
5045,5536,0
5046,8968,0
5047,8967,1
5048,3514,0
5049,3328,1
5050,2854,1
5051,3502,1
5052,5308,0
5053,10954,0
5054,3143,0
5055,537,0
5056,10317,0
5057,6018,1
5058,6667,1
5059,6717,1
5060,9333,1
5061,578,1
5062,10848,1
5063,5392,1
5064,2481,1
5065,191,1
5066,5085,1
5067,2508,1
5068,1043,0
5069,3061,0
5070,2830,0
5071,8710,1
5072,8616,0
5073,1850,0
5074,8091,1
5075,6671,0
5076,672,0
5077,8126,1
5078,7288,0
5079,3466,0
5080,4360,1
5081,8966,1
5082,2908,1
5083,620,1
5084,3623,1
5085,1575,1
5086,6606,0
5087,2743,1
5088,9583,0
5089,3983,1
5090,8878,0
5091,5354,1
5092,7401,1
5093,4338,0
5094,8470,1
5095,3943,1
5096,7535,1
5097,5462,1
5098,9576,1
5099,2964,1
5100,9589,0
5101,7063,0
5102,6159,1
5103,4619,0
5104,7854,0
5105,3767,0
5106,5114,1
5107,8199,1
5108,4436,0
5109,1809,0
5110,5262,1
5111,5054,1
5112,9226,1
5113,10669,0
5114,5257,1
5115,2535,0
5116,8251,1
5117,468,1
5118,11108,0
5119,1660,1
5120,8365,0
5121,5082,0
5122,602,0
5123,8614,0
5124,11152,0
5125,1768,0
5126,3325,0
5127,5720,1
5128,10240,1
5129,7822,1
5130,2413,1
5131,6932,1
5132,8898,0
5133,108,0
5134,897,1
5135,324,1
5136,11120,1
5137,8046,1
5138,8532,0
5139,4921,1
5140,7231,1
5141,4040,1
5142,11314,0
5143,9700,1
5144,2676,0
5145,9475,1
5146,5229,1
5147,9774,1
5148,8520,1
5149,2740,1
5150,1938,0
5151,3714,0
5152,2426,1
5153,6734,1
5154,5908,1
5155,1418,1
5156,6175,1
5157,2165,1
5158,3996,0
5159,265,0
5160,8502,1
5161,1982,1
5162,2683,0
5163,3005,0
5164,5254,0
5165,7293,0
5166,3163,0
5167,10304,0
5168,3055,1
5169,797,0
5170,427,0
5171,10637,1
5172,2067,1
5173,2628,0
5174,5761,1
5175,4791,0
5176,4538,1
5177,6718,1
5178,7482,1
5179,5,1
5180,9626,1
5181,856,1
5182,7806,0
5183,9688,1
5184,8791,0
5185,10869,0
5186,2091,1
5187,4639,0
5188,2194,0
5189,11242,1
5190,5340,0
5191,613,1
5192,5049,0
5193,926,1
5194,2185,0
5195,9262,1
5196,5305,0
5197,10052,1
5198,2808,0
5199,6438,1
5200,6298,0
5201,6907,0
5202,6463,1
5203,4761,1
5204,129,0
5205,4508,1
5206,3480,0
5207,743,0
5208,3228,1
5209,11414,0
5210,9434,1
5211,4124,1
5212,1167,0
5213,9662,1
5214,7399,1
5215,2825,1
5216,8677,0
5217,7883,1
5218,7157,1
5219,11540,1
5220,3715,0
5221,5611,1
5222,2073,0
5223,1077,1
5224,10509,1
5225,10479,0
5226,9001,1
5227,7837,0
5228,3880,1
5229,10392,0
5230,6202,1
5231,3648,1
5232,5286,0
5233,5512,1
5234,10535,1
5235,7484,1
5236,10567,1
5237,5526,1
5238,9407,0
5239,965,0
5240,9225,1
5241,3389,1
5242,11282,1
5243,3575,0
5244,4779,0
5245,10946,0
5246,10153,0
5247,9862,1
5248,1971,1
5249,2244,0
5250,8652,0
5251,6262,0
5252,11178,0
5253,8632,0
5254,5047,0
5255,2228,1
5256,6203,0
5257,2694,0
5258,9071,0
5259,3965,1
5260,11480,0
5261,1996,1
5262,10119,0
5263,3438,1
5264,4714,1
5265,2973,0
5266,7964,1
5267,8224,0
5268,7151,0
5269,8548,0
5270,1595,1
5271,3179,0
5272,6741,0
5273,1395,0
5274,8930,1
5275,11410,0
5276,721,0
5277,4724,0
5278,9331,1
5279,10853,1
5280,4217,1
5281,3332,1
5282,3695,0
5283,10979,0
5284,6920,1
5285,5313,0
5286,426,0
5287,8762,0
5288,7159,0
5289,8340,0
5290,1633,0
5291,8311,1
5292,978,1
5293,9487,1
5294,6869,1
5295,964,0
5296,9251,0
5297,10228,0
5298,918,0
5299,11017,1
5300,230,1
5301,9865,0
5302,7114,0
5303,9687,0
5304,8372,1
5305,10619,0
5306,8307,1
5307,1986,1
5308,3463,1
5309,9880,0
5310,3082,0
5311,10837,1
5312,7960,0
5313,8477,0
5314,6836,0
5315,3583,0
5316,9256,0
5317,9557,0
5318,7510,0
5319,724,1
5320,4403,0
5321,8007,0
5322,4193,0
5323,4976,0
5324,3031,1
5325,2656,1
5326,9701,0
5327,9468,1
5328,10021,0
5329,3125,1
5330,1085,0
5331,3892,0
5332,8446,0
5333,2855,1
5334,4803,1
5335,9303,1
5336,10198,0
5337,1055,1
5338,7774,1
5339,4022,0
5340,3770,0
5341,7336,1
5342,9878,0
5343,4459,0
5344,454,0
5345,8792,0
5346,8553,0
5347,8010,1
5348,1616,0
5349,167,0
5350,950,1
5351,11214,1
5352,729,0
5353,10519,1
5354,8428,0
5355,6527,1
5356,4666,1
5357,11300,1
5358,9178,0
5359,10380,0
5360,1644,0
5361,5804,0
5362,4632,1
5363,1907,1
5364,2062,1
5365,3305,1
5366,4675,0
5367,1978,0
5368,90,1
5369,10037,0
5370,4278,1
5371,7082,1
5372,1134,1
5373,1497,0
5374,1121,1
5375,1198,0
5376,6214,0
5377,8573,0
5378,5303,0
5379,5902,1
5380,7609,1
5381,8790,1
5382,8413,1
5383,1245,0
5384,8100,1
5385,5481,1
5386,2587,1
5387,6654,1
5388,5787,1
5389,11050,0
5390,6666,1
5391,3744,1
5392,8713,0
5393,5319,1
5394,5117,0
5395,4663,1
5396,6275,0
5397,6022,0
5398,8528,0
5399,514,1
5400,4969,1
5401,10631,1
5402,9752,0
5403,11362,0
5404,1924,0
5405,1202,1
5406,6844,1
5407,5220,1
5408,7730,1
5409,1557,0
5410,3300,0
5411,11254,1
5412,2556,1
5413,6172,1
5414,6704,1
5415,4576,1
5416,3899,0
5417,1905,0
5418,9714,1
5419,36,1
